customer_id,first_name,Email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,customer_phone,customer_since
876,Angela,orobinson@example.com,Silver,420,2025-04-27,Standard,3401564897402,2025-04-19
877,Jessica,tricia74@example.com,Platinum,1396,2025-02-28,Standard,2034339516962,2023-07-29
878,Mary,jjackson@example.com,Platinum,1210,2025-03-26,Standard,2662808686668,2021-10-06
879,John,kristinawilliams@example.org,Silver,258,2025-02-16,Standard,1097368693902,2024-05-09
880,Travis,wendysmith@example.org,Bronze,1562,2025-06-15,Standard,6434315841445,2024-12-27
881,Lisa,teresasmith@example.net,Bronze,3612,2025-06-20,Standard,0467049148776,2021-06-28
882,Robert,smithricky@example.net,Gold,3430,2025-06-21,Standard,9801625130498,2024-12-10
883,Laura,silvaveronica@example.org,Silver,3382,2025-05-23,Standard,7748667087685,2021-09-17
884,Tamara,fergusonmark@example.org,Silver,3361,2025-05-12,Standard,0096613571714,2023-11-16
885,Jennifer,rachelmills@example.com,Platinum,510,2025-06-10,Standard,2320890774183,2024-08-31
886,Courtney,bbowen@example.com,Silver,4249,2025-05-20,Standard,3518538886178,2024-03-17
887,Charles,harrisjason@example.net,Silver,4594,2025-04-28,Standard,9831018752023,2021-04-22
888,Elizabeth,xroberts@example.com,Gold,3918,2025-05-21,Standard,0468181864814,2022-11-05
889,Karen,lwall@example.org,Platinum,2570,2025-03-08,Standard,0194638551074,2025-01-02
890,William,haasjessica@example.org,Silver,3765,2025-05-18,Standard,0591238841223,2024-11-21
891,Joshua,tammy70@example.com,Gold,4475,2025-04-30,Standard,3917126422293,2024-01-30
892,Cory,richardsonmichael@example.net,Gold,2165,2025-02-05,Standard,7110139811766,2022-09-12
893,Dennis,whitney16@example.org,Platinum,1575,2025-03-02,Standard,9160869032811,2024-09-11
894,Edwin,keithbuckley@example.com,Silver,2285,2025-02-27,Standard,7668655265675,2024-05-14
895,Zachary,wigginsrobin@example.net,Gold,1842,2025-02-21,Standard,1256326319888,2024-06-27
896,Christy,nelsonandrew@example.com,Gold,2367,2025-05-08,Standard,4889188534566,2024-04-10
897,Patricia,ybutler@example.org,Silver,4005,2025-06-27,Standard,9137502614203,2024-12-25
898,Kathleen,kimberlyaguilar@example.org,Gold,3930,2025-03-12,Standard,2595118450384,2021-05-01
899,Laura,haydentracy@example.net,Gold,4591,2025-04-15,Standard,9977721771368,2025-01-09
900,Kenneth,brian75@example.net,Gold,2357,2025-05-06,Standard,1791011843476,2024-01-20
901,Kimberly,matthew08@example.com,Bronze,4697,2025-02-26,Standard,2314194353993,2025-02-18
902,Keith,ortizjoseph@example.org,Platinum,3232,2025-04-06,Standard,2544225457004,2023-02-02
903,Curtis,samueltorres@example.com,Gold,1199,2025-03-26,Standard,1633702543523,2024-11-29
904,Jessica,michaellang@example.com,Gold,344,2025-04-08,Standard,6944113071325,2024-10-01
905,Yesenia,tammy19@example.org,Gold,647,2025-06-01,Standard,6748374520867,2021-09-30
906,Matthew,quinnmarisa@example.net,Gold,3623,2025-05-03,Standard,8783540291630,2024-10-06
907,Heather,angela16@example.com,Gold,3924,2025-05-30,Standard,3967939199198,2021-04-08
908,Amber,danieljames@example.org,Silver,1655,2025-02-07,Standard,2783918074763,2023-05-24
909,Jeanette,hortonroberto@example.com,Gold,4604,2025-04-29,Standard,2960063265886,2022-06-11
910,Justin,richardskim@example.net,Gold,1124,2025-02-06,Standard,4532099304414,2023-08-03
911,Robert,beasleysteven@example.net,Bronze,4807,2025-03-26,Standard,2507465890344,2021-08-05
912,Stephanie,rosselizabeth@example.com,Silver,1986,2025-05-13,Standard,8838534204565,2023-07-08
913,Nicole,cassidyryan@example.org,Bronze,4350,2025-06-14,Standard,6425957641724,2021-11-05
914,Michael,manningrobin@example.net,Silver,1907,2025-06-02,Standard,4919832921099,2023-03-24
915,Cassandra,ecardenas@example.net,Bronze,820,2025-02-24,Standard,6940289863498,2023-07-10
916,Brenda,bmoss@example.net,Platinum,2705,2025-05-18,Standard,5710473120805,2021-11-07
917,Daniel,tara98@example.org,Platinum,823,2025-05-08,Standard,1628504693907,2022-08-19
918,William,shodges@example.org,Silver,42,2025-06-17,Standard,3760722719726,2023-09-13
919,Jack,danielallison@example.org,Silver,3333,2025-06-21,Standard,9342397899319,2022-07-25
920,Julia,kevinstevens@example.com,Platinum,3911,2025-05-01,Standard,8865234482249,2021-02-04
921,Sydney,kevin25@example.org,Silver,2353,2025-04-03,Standard,5169137586743,2023-09-22
922,Christopher,kellyjoseph@example.org,Gold,2338,2025-04-13,Standard,7221323862448,2023-01-21
923,Roberto,scottjohnson@example.net,Bronze,732,2025-06-20,Standard,4468586904869,2024-12-28
924,Maxwell,sgraham@example.com,Silver,4383,2025-03-02,Standard,3577299293485,2024-12-28
925,Christy,lgordon@example.com,Bronze,1434,2025-03-28,Standard,9964346175416,2024-06-24
926,Vanessa,sandramiller@example.com,Platinum,1440,2025-02-10,Standard,6912701092807,2022-08-07
927,Shannon,michelle53@example.net,Bronze,3252,2025-03-04,Standard,1857765808782,2024-07-19
928,Colton,derek08@example.net,Platinum,1526,2025-04-15,Standard,6703185594386,2023-01-20
929,Erin,qsummers@example.org,Gold,306,2025-03-29,Standard,8509054550478,2024-02-10
930,Stephen,owenssarah@example.net,Bronze,2444,2025-02-15,Standard,7008322444574,2022-09-30
931,Rodney,smithbryan@example.com,Bronze,2744,2025-06-04,Standard,5886229577012,2023-07-20
932,Gabrielle,jessica13@example.net,Gold,3722,2025-04-01,Standard,0452375265516,2023-04-17
933,Michelle,jeanjohnson@example.com,Platinum,1099,2025-02-21,Standard,5111513164758,2022-08-03
934,Douglas,jwebster@example.com,Platinum,2235,2025-06-02,Standard,7343557983932,2023-03-10
935,Craig,tiffany07@example.com,Silver,922,2025-03-23,Standard,2152728830975,2024-06-04
936,Timothy,davidpeterson@example.net,Gold,1331,2025-03-03,Standard,2140072960061,2023-02-14
937,Michael,williamsonanne@example.net,Platinum,2107,2025-05-24,Standard,7341278218702,2022-01-29
938,Cody,andrecobb@example.net,Silver,115,2025-03-14,Standard,6525418342362,2024-11-02
939,Jesse,daniel45@example.com,Gold,2416,2025-06-01,Standard,2286448645197,2024-03-06
940,Jacob,joshua60@example.com,Silver,1437,2025-03-25,Standard,8103753713502,2021-05-17
941,Alexis,corey16@example.com,Platinum,3503,2025-04-04,Standard,1422168256359,2024-05-18
942,Alyssa,jilldavis@example.org,Gold,710,2025-03-25,Standard,0808368935249,2021-06-14
943,Ana,debbie21@example.com,Platinum,781,2025-05-29,Standard,9021089754691,2022-01-29
944,Susan,gadams@example.net,Silver,1151,2025-02-23,Standard,7055851285702,2022-03-31
945,Shannon,lawrence46@example.com,Platinum,2650,2025-03-25,Standard,6495113408535,2023-11-12
946,Tonya,ygarrett@example.com,Silver,55,2025-02-13,Standard,7128764457008,2022-06-16
947,Jesus,gmccarthy@example.net,Gold,3142,2025-02-27,Standard,9830041197277,2023-11-10
948,Gloria,williamskatrina@example.org,Silver,3659,2025-05-07,Standard,9688270217167,2021-04-25
949,Jennifer,kimberlypena@example.com,Gold,2700,2025-06-28,Standard,0405388242024,2025-03-18
950,Gina,kenneth43@example.net,Gold,4771,2025-02-06,Standard,9425006601973,2024-07-14
951,Janet,jeffreywest@example.com,Bronze,2142,2025-04-22,Standard,3480698825072,2023-04-14
952,Daniel,gordonjoseph@example.net,Gold,1935,2025-04-23,Standard,4355152750187,2023-04-22
953,Brian,kathleensmith@example.org,Bronze,968,2025-02-10,Standard,2053399275739,2024-06-27
954,Eduardo,smithantonio@example.org,Platinum,2513,2025-05-11,Standard,8586050438541,2022-04-28
955,Barbara,dennis84@example.net,Silver,3321,2025-03-29,Standard,8813755004100,2021-07-17
956,Joseph,williamsjulian@example.com,Gold,961,2025-03-13,Standard,1434217417660,2022-04-21
957,Joanna,michaelsantana@example.com,Gold,3010,2025-04-11,Standard,1640894476861,2022-10-06
958,Jeffrey,lucas20@example.com,Silver,1795,2025-02-10,Standard,9846962276209,2021-04-21
959,Tim,amber63@example.org,Silver,3917,2025-06-05,Standard,2330868074266,2022-03-14
960,Laura,susanhood@example.org,Silver,3727,2025-06-26,Standard,2604721037314,2022-09-17
961,Paige,jasmine22@example.net,Gold,3406,2025-06-09,Standard,5911047776863,2024-02-09
962,Alexandra,christophergreen@example.net,Platinum,4403,2025-02-19,Standard,3371588817749,2022-09-12
963,Rachel,nathan28@example.org,Silver,2027,2025-02-26,Standard,4624788877556,2023-08-01
964,Douglas,nicole90@example.com,Bronze,4304,2025-02-17,Standard,5532536969503,2023-05-05
965,Joshua,chrissherman@example.com,Platinum,4326,2025-03-02,Standard,8462414055642,2021-06-03
966,Stephanie,orodriguez@example.org,Gold,639,2025-04-09,Standard,4121604369304,2023-05-12
967,Crystal,rachel89@example.com,Bronze,505,2025-04-20,Standard,6366978735347,2022-06-23
968,Kayla,cheyenne09@example.com,Silver,4691,2025-06-26,Standard,4357780034707,2024-01-22
969,Austin,travis46@example.net,Silver,1347,2025-02-19,Standard,4190299816498,2024-02-15
970,John,smithdavid@example.com,Gold,4262,2025-06-11,Standard,1188293736978,2021-04-19
971,Joshua,andersonchristopher@example.net,Platinum,952,2025-06-01,Standard,1536799456341,2021-11-10
972,Autumn,josephmayo@example.org,Silver,4777,2025-04-03,Standard,8305323151434,2022-04-06
973,Matthew,johnsongeorge@example.org,Platinum,744,2025-02-08,Standard,9424216163015,2024-10-16
974,Jessica,ericsawyer@example.org,Platinum,455,2025-05-24,Standard,2509810553889,2022-03-24
975,Rodney,beth54@example.net,Platinum,1080,2025-03-17,Standard,3161930119566,2023-09-06
976,Bruce,webbrachael@example.net,Platinum,3742,2025-02-06,Standard,5561817085840,2023-01-15
977,Brett,qbuchanan@example.org,Bronze,4577,2025-03-02,Standard,0029511794122,2024-05-07
978,Alexander,alicia60@example.net,Platinum,2524,2025-05-05,Standard,8961458424773,2021-09-04
979,Pamela,wilsonvirginia@example.org,Bronze,3243,2025-04-13,Standard,9689898333685,2023-10-04
980,Christina,williamjohnson@example.org,Gold,24,2025-02-11,Standard,9025821683675,2024-09-06
981,Jonathan,lwong@example.com,Silver,4737,2025-05-25,Standard,2532947075218,2024-12-29
982,Donna,campbellkari@example.net,Bronze,371,2025-06-14,Standard,9867429868924,2023-05-07
983,Kelly,ljackson@example.org,Platinum,2822,2025-06-22,Standard,7475695506421,2022-07-06
984,Brett,diaznatasha@example.org,Bronze,4433,2025-05-26,Standard,1838504336663,2023-10-30
985,Rita,jacobmiller@example.org,Bronze,565,2025-04-22,Standard,0382191406402,2023-08-18
986,Cynthia,jgill@example.net,Platinum,259,2025-06-28,Standard,8630250224561,2022-02-24
987,Charles,staceymorrison@example.net,Gold,3349,2025-03-06,Standard,7337125711130,2023-03-03
988,Paula,nicholas26@example.org,Silver,1109,2025-04-10,Standard,5052375182618,2023-06-03
989,Ryan,martinezbrittany@example.net,Platinum,3067,2025-04-15,Standard,2880624674252,2021-11-26
990,Joseph,cbrown@example.org,Platinum,3674,2025-02-24,Standard,1795765984185,2021-10-15
991,John,ihill@example.net,Platinum,3077,2025-02-20,Standard,3294462469770,2021-04-20
992,Samantha,ureid@example.org,Bronze,4417,2025-06-25,Standard,2607009590758,2024-02-02
993,Greg,asimmons@example.net,Silver,2848,2025-03-05,Standard,8979513432771,2023-06-25
994,Crystal,murphycandice@example.com,Bronze,1462,2025-03-23,Standard,7453855455963,2025-01-29
995,Amanda,natalie67@example.net,Platinum,4332,2025-02-24,Standard,6738484782272,2023-01-12
996,Michael,portiz@example.net,Silver,1824,2025-04-02,Standard,1386637764845,2023-01-11
997,Cheryl,wardkayla@example.com,Bronze,186,2025-05-01,Standard,4015712945530,2024-07-08
998,Jennifer,davidpatterson@example.org,Gold,3792,2025-03-10,Standard,9751168632372,2023-07-10
999,Cory,cbeck@example.com,Platinum,4357,2025-05-28,Standard,2962067896786,2022-09-17
1000,Brian,katiecastillo@example.com,Platinum,1881,2025-04-15,Standard,9031050806762,2024-12-07
